,hotel_name,hotel_url,hotel_address,hotel_rating,hotel_price,hotel_info
455,Royal Suites,"https://me.cleartrip.com//hotels/details/royal-suites-hotel-apartment-47611?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Thanisandra,3 star,,"Royal SuitesRoyal Suites Hotel Apartment is ideally located in the bustling city of Bangalore, on the Hennur Ring Road junction in Kalyan Nagar. The hotel is located at a distance of about 5 km from the K R Purmna railway station and about 30 km away from the Bangalore International airport. Being well connected with different modes of transport, this hotel is quite popular with foreign as well as local travellers. With its strategic location, Royal Suites Hotel Apartment offers proximity to many key tourist attractions like Cubbon park, Freedom park, Madivala lake, Ulsoor lake, Coles park, Richards park and Lalbagh lake. Apart from these, the Pyramid Valley, Kenko fish spa,  Tipu Sultan Fort and Nandi temple are also easily accessible from the hotel.Royal Suites Hotel Apartment offers world class, modern services to make your stay here a truly memorable experience. It provides all essential modern amenities and accessories in all its rooms. This hotel also has a well equipped travel desk that arranges for airport and rail transfers. It even composes of a state-of-the-art business centre that is ideal for business meetings and conferences.
													
Continue reading
"
456,Empire Suites Castle Street,"https://me.cleartrip.com//hotels/details/empire-suites-castle-street-165916?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Ulsoor/ Halasuru,3 star,,"Empire Suites Castle StreetLocated on Castle Street, Empire Suites Castle Street is a posh property offering service apartments in Bangalore where leisure as well as corporate travellers, can find classy accommodation. This 3-star hotel in Bangalore is home to 32 air-conditioned apartments categorised as Studio Suite, One Bedroom and Two Bedroom, all of which are exclusively designed keeping contemporary interiors and comfort in mind.The plush beds, closets, work desk, seating area and dining area are thoughtfully put together with amenities like a well-appointed kitchenette, flat-screen TV with satellite connection, a safety deposit box, a direct dial telephone and a luxe private bath stocked with toiletries and 24-hours hot and cold water. The on-site multi-cuisine restaurant is an elegant space to savour delicious Arabic, Indian, Chinese and Continental delights. Other facilities at Empire Suites Castle Street include a rooftop swimming pool, a spa, a gymnasium, meeting rooms, free internet, laundry, tour desk, basement parking and airport pick-up and drop services. Among transit hubs, Bangalore International Airport is 35 km, and Bengaluru Cantonment Railway Station is 5 km away.Moreover, some of the most popular malls in Bangalore - Garuda Mall and Bangalore Central Mall are located nearby where those wanting to shop and eat can spend time. For street shopping in Bangalore, one can take a trip to Commerical Street, MG Road or Brigade Road. Some places of interest in Bangalore such as Government Museum Bangalore and Bangalore Aquarium too within proximity. Apart from this, religious sites in Bangalore like the Fame Shankarnag Chitra Mandir and St. Marks Cathedral are also situated within a reachable distance.
													
Continue reading
"
457,Hotel Nandhini (JP Nagar),"https://me.cleartrip.com//hotels/details/hotel-nandhini-jp-nagar-172522?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", JP Nagar,3 star,,"Hotel Nandhini (JP Nagar)Nandhini Hotel- J.P.Nagar is a voguish property renowned to have artistic and cultural surroundings. It has had the privilege of hosting many renowned actors, artists, singers and playwrights. Tourists can enjoy its close proximity to visiting spots of the city. Spacious and elegant conference and banquet halls are ideal places to organise weddings, corporate functions and conferences. Exclusive sightseeing tours offered by this property assure an enjoyable and delightful stay. LocationNandhini Hotel is situated at a well connected area within close proximity to Jayanagar. This property has some interesting places to visit in its vicinity R V Dental College (Approx. 0.65 km), Ranga Shankara Theatre (Approx. 0.8 km), MLR Convention Centre - JP Nagar (Approx. 2 km), Ragi Gudda Sri Prasanna Anjaneya Swamy Temple (Approx. 2 km), Jayadeva Hospital (Approx. 3.5 km), Lal Bagh (Approx. 6.5 km), Cubbon Park (Approx.10 km).Distance fromBengaluru International Airport: 44 km (Approx.)Bangalore City Junction Railway Station: 10.5 km (Approx.)Shanthinagar Bus Station: 7 km (Approx.)Yeshwanthpur Junction Railway Station: 21 km (Approx.)Facilities Nandhini Hotel offers a wide array of services like multi cuisine restaurant, banquet and conference halls, sightseeing tours and ample car parking. A multi cuisine restaurant is established in the hotel that serves an exclusive range of finger licking cuisines. This property owns conference and banquet halls for the corporate meetings, conferences, parties, weddings etc. There is ample car parking area for the convenience of guests. A travel desk assists guests regarding their travel requirements and arranges sightseeing tours for them. This property accepts all major credit cards. Guests can avail with 24 hour check out facility. Other additional services include 24 hour room service, STD/ISD/Fax facilities, internet surfing facility, efficient laundry service, medical facilities son request and safe deposit lockers. RoomsNandhini Hotel offers finest accommodation with its 40 stylish rooms in the categories of Executive Deluxe and Standard AC. Each room is beautifully festooned with warm interiors and smart furnishings. All the rooms feature colour television with cable connection, STD/ISD/Fax facilities, air conditioner, mini bar, refrigerator, telephone, internet and free newspaper. 

Continue reading
"
458,CRN Canary Sapphire,"https://me.cleartrip.com//hotels/details/crn-canary-sapphire-314424?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Majestic,3 star,,"CRN Canary SapphireCRN Canary Sapphire, Bengaluru, is a classy offering from the house of M/s CRN& Sons. Perfect as a business travellers' destination, this hotel has state-of the art conferencing and banqueting facilities suited for every corporate event and social gathering. With a gamut of contemporary amenities, comfy lodging and an exotic restaurant, CRN Canary creates an experience that it sure to linger forever.Location:Located in Gandhi Nagar, this hotel lies at a convenient distance from major tourist hotspots like Dharmaraja Swamy Temple (Approx. 2km) and St. Mary's Basilica (Approx. 5km). Some of the other places that are a must on the travel itinerary of the visitors are Tipu Sultan Palace, The Heritage Centre & Aerospace Museum, Jog Falls and Lumbini Gardens.Distance from Bengaluru International Airport Limited: Approx. 34kmDistance from Yesvantpur Junction Railway Station: Approx. 7kmDistance from City Railway Station : 0.5kms ( Approx)Hotel Features:The banquet halls backed by state-of-the-art communications systems, presentation facilities are just perfect for any kind of corporate or social event. The hotel offers a holistic experience with a gamut of facilities like shopping arcade, business centre and a fitness centre. Some of the other services offered by the hotel includes currency exchange, bank with ATM, basement parking, porters, laundry, doctor on call, transportation services, wake-up service and 24-hour security. Guests can indulge in a delicious spread of aromatic flavours dished out at Amulya, the multi cuisine vegetarian restaurant. Rooms:The hotel offers smoking and non smoking standard and superior rooms for the convenience of the guests. The classy rooms are fitted with stylish furnishings and exude a distinct aura and warmth. Wi-Fi internet access, satellite LCD TV, IDD service, electronic safe locker, iron box with iron board, hair dryer, tea/coffee maker and direct Dial -STD / ISD facility are amongst the amenities fitted in every room to ensure a hassle free stay for the guests.
													
Continue reading
"
459,Coral Tree,"https://me.cleartrip.com//hotels/details/coraltree-316957?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", RT Nagar,3 star,,"Coral TreeIf you're visiting the Bengaluru to experience the city life, then book your room at Coral Tree. Located in the bustling lanes of RT Nagar, this boutique hotel gives you a chance to explore the local food, language and culture. There are many tourist attractions, popular restaurants, local markets and shopping centres around its vicinity. The rooms  spacious and comfortable - are economically priced, a smart choice for budget travellers who want to stay in the centre of the city. The two restaurants  Kudla and Kebab Studio are extremely popular among the local for its sumptuous coastal food and succulent kebabs.
													
Continue reading
"
460,City Centre Residency,"https://me.cleartrip.com//hotels/details/city-centre-residency-318297?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Indiranagar,3 star,,"City Centre ResidencyCity Centre Residency, Bangalore is an impressive hotel in the privileged location, set for the business and cultural vacationers. The resort is a personification of luxury, warmth and hospitality. The stylish architecture and delightful interiors give a sophisticated appearance to this lodge. This hotel possesses well designed elegant halls for conferencing & banqueting purposes, radiant dining area, attractive roof top garden and contemporary gymnasium. Here the guests can experience fine hospitality and gratifying services through gracious staff. LocationCity Centre Residency is suitably sited in Indira Nagar featuring some appealing tourist spots in the close vicinity. To name a few, they are Visvesvaraya Industrial and Technological Museum (6kms), Lumbini Gardens (15kms), The Heritage Centre & Aerospace Museum (7kms), St Francis Xaviers Cathedral (4kms), Tippu Sultans Planetarium (7kms), National Gallery of Modern Art (7kms), Right Lines Art Gallery (10kms) and Lalbagh Botanical Garden (7kms). Walkable distance to Metro Station, Golf Link Tech Park and Bhagmanya Tech Park 2.5kms, Manipal Hospital 2.5kms, walkable distance to Motherhood Hospital, CMH hosiptal 1km. Bengaluru International Airport- 36kms (Approx.)Bangalore Railway Station- 10kms (Approx.)Indira Nagar Bus Depot- 800m (Approx.)Features A startling list of facilities offered by City Centre Residency includes restaurant, conferences & banquets facilities, roof top garden for relaxation and a full equipped gymnasium. The in-built multi cuisine restaurant serves an appetizing range of delicacies ranging from authentic Chinese, Indian and Continental cuisines. The hotel has well designed spacious conference & banquet halls that are fully equipped and organize various social and formal gatherings. Other additional services include airport shuttle services, round the clock security services, assistance with short visits to local cultural centers, trekking and courteous trained English/multilingual concierge.  RoomsCity Centre Residency offers 26 rooms in three categories, Standard, Deluxe and Suite Rooms. All the rooms are adorned with sophisticated fabrics, refined fixtures, beautifully textured wooden flooring and stylish interiors. They are fully air conditioned and well equipped with direct dial telephone connectivity, satellite programming, hot water bottles in winter, toiletries, housekeeping and plug converters. The guests can shower off their tiredness in its well designed bathroom outfitted with curtained tubs and proper bath amenities. The rooms are individualistically equipped with some exceptional artifacts and amenities.  Entire Hotel is enabled with High - Speed Wifi

Continue reading
"
461,Hotel Paraag ,"https://me.cleartrip.com//hotels/details/hotel-paraag-328698?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Vidhana Soudha Layout,3 star,,"Hotel Paraag Hotel Paraag, Bengaluru is a premium offering located in the exclusive diplomatic enclave of the city. With its magnificent decor and warm ambience, this hotel radiates a distinguished aura. Upscale dining and banqueting facilities coupled with uber chic rooms and a range of contemporary services makes the stay in this hotel a truly memorable experience. Location:Hotel Paraag stands on the much revered Rajbhavan Road in the city .Surrounded by tourist hotspots like St. Mary's Basilica (Approx. 1km) and Ulsoor Lake (Approx. 3km), this hotel is also close to the major business hubs in the city. Lal Bagh, Lumbini Gardens, ISKCON Sri Radha Krishna-Chandra Mandir and Vidhana Soudha are the other places of attraction in the city that can be visited during the stay.Distance from Bengaluru International Airport Limited: Approx. 33kmDistance from Yesvantpur Junction Railway Station: Approx. 10kmHotel Features:Arrangements for business meets can be easily made at the hotel's banquet hall and board rooms fitted with amenities like audio visual equipment and LCD projector. Other social gatherings like weddings and private parties can also be organised in the hotel. Guests can enjoy a hassle free stay with necessary facilities like laundry, non-smoking rooms, parking, travel desk, and transportation services. Foodies will find their true calling at Mallige, the multi cuisine restaurant endowed with an exotic spread of fares from across the globe, while Lotus Bar, which stocks premium, imported and Indian spirits is the ideal place to lift ones senses.Rooms:The deluxe rooms are tastefully designed with contemporary furnishing and distinct styling. The gently lit rooms have their walls adorned with unique patterns. Guests are ensured complete convenience and comfort with a gamut of amenities like minibar, attached bathroom, safe, telephone, bedside lamp, flat-screen TV, in-room safe, laundry bag, sofa-bed, tea/coffee maker, temp control, Wi-Fi access and writing desk in the rooms.
													
Continue reading
"
462,Arra Suites,"https://me.cleartrip.com//hotels/details/arra-suites-358647?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Kempegowda International Airport,3 star,,"Arra SuitesArra Suites is a 3 STAR Apartment Hotel in Bangalore strategically located near the airport. It is an elegant hotel which provides all kinds of conveniences to its guests. A heaven for rest & relaxation, guests here are guaranteed a comfortable and hassle free stay.Location: Located on the International Airport Road, Arra suites is only 10 minutes away from the BIAL Airport in Devanahalli, Bangalore. Nearby tourist attractions include the Muthyalamma Temple (Approx. 2km) and Anjaneya Temple (Approx. 2km). The resplendent Tipu Sultan Palace, stunning Lal Bagh and Forum Mall are other places travellers can visit.Distance from Bengaluru International Airport Limited: Approx. 9.5kmDistance from Yesvantpur Junction Railway Station: Approx. 22kmHotel Features: Arra suites offer a plethora of services with all the comforts of a home. Room service, Internet, 24-hour front desk, 24-hour room service, Laundry, travel desk, 24-Hour Security, doctor on call, free parking, phone service, front desk, transportation services, interconnecting rooms and housekeeping daily are some of the common features offered. There is a fully functional gym in the hotel as well. Corporate travellers can avail the business services offered by the hotel.Room Features: The rooms at this hotel are bright, colourful, well furnished and gracefully kept. Air conditioning, colour television, telephone, bathrobe, channel music, direct dialling, DVD Player, In-room Safe, satellite TV, tea/coffee maker are the amenities provided in the rooms. Guests can choose to stay at the suite A/c rooms, premium A/c rooms or the economy non A/c rooms.
													
Continue reading
"
463,SFO Hotel and Suites ,"https://me.cleartrip.com//hotels/details/sfo-hotel-and-suites-379240?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Jayanagar,3 star,,"SFO Hotel and Suites Are you looking for a comfortable staying option in the IT capital of India? Then, the SFO Hotel and Suites is one of the best 3-star hotels in Bangalore to stay. All the 24 executive rooms, six club rooms, and six suites are spacious, well-appointed, and have attached bathrooms with glass shower cabinet. The air-conditioned rooms have all the modern amenities, including Sony LCD television with multiple channels, in-room locker, and luggage storage space. Besides, you can also enjoy complimentary Wi-Fi connection and direct dialling telephone facility. This hotel offers room service, laundry & dry cleaning, airport transportation, wheelchair accessibility, and complimentary parking facility with valet parking service.The in-house vegetarian restaurant, Cable Car, offers delicacies from India, Italian, Chinese, and Thai cuisines. The barbeque restaurant, Sea Lions, serves mouth-watering grilled food. This hotel also has a fully equipped gymnasium for the fitness fanatics. SFO Hotel and Suites is 42 km from Bangalore International Airport and 10 km from Bangalore City railway station.There are many great things to do in Bangalore that cater to the needs of every tourist. If you love spending time in parks, visit the Lalbagh Botanical Garden and Sri Chamarajendra Park. And if you want to see the architectural marvels of this city, visit the Bangalore Palace and Vidhana Soudha. Dont forget to buy some gifts from MG Road and Commercial Street, which are among the best places for shopping in Bangalore.
													
Continue reading
"
464,Dass Suites Koramangala,"https://me.cleartrip.com//hotels/details/dass-suite-388358?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Koramangala,3 star,,"Dass Suites KoramangalaDass Suite promises prompt service and convenience that alleviate the tiredness of travellers on a tour of the Garden City. For those on an official visit, there is a conference hall in this hotel that can be used to hold business gatherings.

Continue reading
"
465,Savoury Sea Shell Residency,"https://me.cleartrip.com//hotels/details/savoury-seashell-389927?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Bannerghatta Road,3 star,,"Savoury Sea Shell ResidencySavoury Seashell, Bangalore, located strategically, is a premium business offering in the city. Elegant accommodation with contemporary amenities makes the stay a truly memorable experience for the guests. An air of warmth and cordiality pervades in the hotel, while the flawless services makes it a preferred destination for both leisure and corporate travellers.Location:Savoury Seashell is located at Bannerghatta road, next to Maruthi Sagar Automobiles. The hotel is walkable distance to Sagar hosiptal, Accenture Banarghatta Road, Adobe,IBM, Airtel,Oracle, Convergys, NIMHAN'S hospital and convention centre (1kms approx) and Jayadeva Hospital. The near by tourist attractions from the hotel are Cubbon Park (Approx. 6kms) and Vidhana Soudha (Approx. 8kms). Lying in the heart of Bangalore, Cubbon Park stands adorned with trees, flowerbeds and rolling lawns. For those who are looking for some moments of peace and solitude in Bangalore, Cubbon Park is just the place to be. Some of the other noteworthy places of visit in the city are Bangalore Palace, Innovative Film City and Ulsoor Lake. Distances from Kempegowda International Airport: 43 km (approx.)Distances from Bangalore City Junction Railway Station: 11 km (approx.)Hotel Features:Savoury Seashell with its wide range of facilities ensures that all the business as well as leisure needs of the guest are being catered out. The basic amenities offered by the hotel includes 24-hour front desk, room service, air-conditioning, laundry, internet, non-smoking rooms, doctor-on-call service, wheel chair access, travel desk, guest lift to all floors, and 24-hour security. Beside this the hotel also offers special facilities like business service, conference suite, catering service, wedding services and banquet facilities. The in-house restaurant serves a wide range of Arabian, Chinese and Tandoor cuisines along with mouth-watering desserts.Rooms:The hotel offers a variety of rooms like the deluxe room, executive room and club room. The elegant and tastefully appointed rooms are the ideal retreat destination that creates an abode for unwinding and relaxing after a long tired day. The wooden flooring lends a rich and classy touch to the rooms. Each of these air-conditioned rooms is equipped with basic amenities like internet access, satellite TV, safe, telephone, in-room menu and in-room safe.
													
Continue reading
"
466,NANDU HOSPITALITY,"https://me.cleartrip.com//hotels/details/nandu-hospitality-aashiyana-709704?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Hebbal,3 star,,"NANDU HOSPITALITYNandu Hospitality, Bangalore provides a wide range of serviced apartments, guest house, executive luxury deluxe rooms to corporate, public sector and leisure clients in different locations of Bangalore. The centre provides services inside and outside the apartments. The aim of the centre is to provide ultimate comfort and convenience to the leisure travellers. Location: Nandu Hospitality is located near Manyata Tech Park. The nearby places which are worth exploring are Sri Gangaparameshwari temple (approx. 1km) and Ulsoor Lake (approx. 8km). Ulsoor lake is surrounded by islands, guests can enjoy boating or hire cruises with stopovers at some of the islands. The other places of attraction for the leisure travellers are Seshadari Iyer Memorial, Thippagondanahalli Reservoir and Oralakallu Teertha.Distance from Bangalore City Junction Railway Station: Approx. 17kmsDistance from Bengaluru International Airport: Approx. 33kmsHotel Features: Nandu Hospitality provides all the modern basic amenities like 24-hour room service, 24-hour front desk, air conditioning, travel desk, 24-hour security and doctor on call. For fitness freaks, the hotel has a health club and a fitness centre. Rooms: Nandu Hospitality is equipped with elegantly designed furniture, which makes the rooms look beautiful. The rooms of the hotel have a colourful decor and have all the modern basic amenities. The hotel provides a variety of rooms, such as executive suites, single bedroom independent apartments, two bedroom independent apartments and three bedroom independent apartments. The spacious rooms will give the much-needed break to the guests. The in-room amenities include air conditioning, colour television, internet access, minibar, refrigerator, safe, telephone, bedside lamp, in-room menu, in-room safe, tea/coffee maker and complimentary Wi-Fi access.Please Note:Guest are hereby informed that, the hotel will not entertain unmarried couples. Guest will be required to show their photo IDs/marriage proof at the time of check-in. In case guests are denied a stay at the hotel against their booking, the full amount will be refunded  

Continue reading
"
467,Sovereign Suites,"https://me.cleartrip.com//hotels/details/sovereign-suites-745152?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Palace Road,3 star,,"Sovereign SuitesWelcome to Hotel Sovereign Suites. We are a luxury property ranking high in terms of hospitality in the city. Sovereign Suites is located in Cunningham Cross Road, near Fortis Hospital. Primarily a business hotel, we also host leisure travelers visiting Bangalore. Being close to major areas of the city such as Vidhana Soudha, MG Road, Golf Course and Race Course - our hotel is perfect for the travelers looking forward to exploring the city.We have two categories of rooms - Deluxe and Suite. They come with all standard amenities to provide a convenient vacation experience. Posh, stylish and beautiful are the three words which describe these rooms the best! Enjoy a tranquil stay here and leave with fond memories.We offer 24-hour room service, wherein you may order delicious and nutritious Indian (North and South Indian) and Chinese dishes to your room. The hotel also has a banquet hall named Celebrations. It can accommodate approximately 80 people and host various forms of events and parties. We also offer food and beverage service to this banquet hall.
													
Continue reading
"
468,Hotel ABM International,"https://me.cleartrip.com//hotels/details/hotel-abm-international-866796?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Majestic,3 star,,"Hotel ABM InternationalIf you are looking for a nice 3-star hotel in Bangalore that offers a homely ambience along with basic amenities at an affordable price then Hotel ABM International is a property you must check out. The rooms at this hotel in Bangalore are minimalistic and contemporary in style with comfortable beds, closets, sofa chairs and coffee tables coupled with in-room amenities like air-conditioning, satellite TV and attached bathrooms with toiletries which cater to the basic needs and requirements of every guest.Hotel ABM International also houses an on-site restaurant which is a decent place for guests to have a nice meal. Other facilities offered by the hotel include free Wi-Fi, a 24-hours front desk, room service, a concierge and free parking. If you wish to dine out, other restaurants in Bangalore such as I Bar, Szechuan Court Restaurant, Uttarkhand Restaurant, Citrine Hotel Restaurant, Persian Terrace and Bene are places to check out.  The Majestic railway station Bangalore is about 2 km and Bangalore International Airport is 34 km away.As a first-time visitor if you are planning to go sightseeing in Bangalore, visit Bangalore Palace, Jawahar Lal Nehru Planetarium, Karnataka Government Museum and Visvesvaraya Industrial and Technological Museum. To add a spiritual touch to your trip, consider paying a visit to ISKCON Temple, St. Mark's Cathedral, Surayanarayana Temple, St. John's Church, Angala Parameswari Temple and Infant Jesus Shrine which are the most-visited religious sites in Bangalore.
													
Continue reading
"
469,Vinaya Royal Inn,"https://me.cleartrip.com//hotels/details/vinaya-royal-inn-866832?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Electronic City,3 star,,"Vinaya Royal InnWhen in Bangalore for a business or a pleasure trip, you got to be at Vinaya Royal Inn. Arrive, experience and enjoy our contemporary accommodation, premium amenities, and highly efficient service at reasonable rates. Conceived with complete modern functionality and design aesthetics, the property has 30 spacious rooms, a bar lounge, restaurant and a mini conference zone spread across floors.Our refreshing suites, comfortable luxury bedding & functional work spaces present a perfect blend of upscale amenities for business travelers. Strategically located in the heart of the IT hub, Vinaya Royal Inn is well connected to Airport, Rail and Road travel. Do drop in and experience the feeling of fine stay.
													
Continue reading
"
470,The Royal Comfort,"https://me.cleartrip.com//hotels/details/the-royal-comfort-1327290?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Jayanagar,3 star,,"The Royal ComfortWelcome to The Royal Comfort  your home away home in the city of Bangalore, the Silicon Valley of India. It is one of the most promising group of premium hotel chain here in the city of Bangalore. The Property has 36 rooms, all new premium hotel property at Jayanagar, Bangalore and walking distance from the Jayanagar Shopping Complex.Every single Comfort Deluxe room is self-sufficient and cosy for your business trip here in the city of Bangalore. The room is equally adorable for the small families reaching Bangalore for a leisure trip. On the whole, your satisfaction is guaranteed with Comfort Deluxe rooms. As a matter of fact, you will always feel at home during your stay.The best part is that we have 30 rooms dedicated for the Comfort Deluxe range. It means that they are ready to accommodate you in most part of the time of the year benefitting the travelling itinerary. You can effectively reward yourself in the proximity of the all new furniture, fixtures and the interiors.The Royal Comfort has 2 different restaurants along with the  Bar. One restaurant is purely vegetarian with a  separate kitchen. Lalbagh Botanical garden is just 4kms away and its walkable distance to Jayanagar Shopping complex.

Continue reading
"
471,EYRIE HOSPITALITY,"https://me.cleartrip.com//hotels/details/eyrie-hospitality-1350378?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Whitefield,3 star,,"EYRIE HOSPITALITYEyrie Hospitality is a great base from which to explore this vibrant city. From here, guests can enjoy easy access to all that the lively city has to offer. With its convenient location, the hotel offers easy access to the city's must-see destinations.Take advantage of a wealth of unrivaled services and amenities at this Bangalore hotel. While lodging at this wonderful property, guests can enjoy 24-hour security, convenience store, daily housekeeping, fireplace, free Wi-Fi in all rooms.Step into one of 25 inviting rooms and escape the stresses of the day with a wide range of amenities such as sofa, towels, separate living room, internet access  wireless, internet access  wireless (complimentary) which can be found in some rooms. Besides, the hotel's host of recreational offerings ensures you have plenty to do during your stay. Enjoy unparalleled services and a truly prestigious address at the Eyrie Hospitality.
													
Continue reading
"
472,OYO 958 Hotel Greenwood Inn,"https://me.cleartrip.com//hotels/details/oyo-958-hotel-greenwood-inn-1324910?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Ramamurthy Nagar,3 star,,"OYO 958 Hotel Greenwood Inn""LocationStay awesome at OYO Rooms Madiwala, one of the best budget hotels in Bangalore. The hotel is situated at a distance of 44 Km from Kempegowda International Airport and 12 Km from Bangalore City Junction. The closest bus stop to this property is Madiwala Market Bus Stop (270 m). Shopaholics can enjoy shopping at the nearby Total Mall (100 m), Forum Mall (2 Km) and Oasis Centre (3 Km). For your hunger pangs, you could head to nearby eating joints like Serengeti (110 m), Silver Metro (110 m) and Mast Kalandar (450 m). In your leisure time you can explore St. Anthony's Friary Church (1.5 Km), Madiwala Lake (6 Km) and IIM Bangalore (8 Km). Kaveri Hospital (300 m), Venkateshwara Hospital (900 m) and St John's Hospital (1.6 Km). How to Reach One can easily hire a taxi from Kempegowda International Airport or Bangalore City Junction to the hotel. It is easily accessible from all parts of the city, thanks to the efficient Local bus service!RoomsOYO Rooms are spacious and air-conditioned that are fully furnished with beautiful interiors and come up with comfortable beds and clean linen. The rooms come with a flat screen LCD TV, a closet for your valuables, a work table, an intercom and hot water facility with complimentary toiletries. Moreover, hair dryer an iron can also be availed on demand. FacilitiesGuests can enjoy free Wi-Fi and complimentary breakfast in all OYO properties including this one. The hotel offers facilities like fire safety, power backups, first aid, laundry/dry cleaning service, cloak room and a lift for your comfort. There is an in house restaurant where one can enjoy food with their family and friends. Moreover, the hotel also provides parking space for your vehicles, payment through cards ticket assistance and wake up service. Even 24 hour front desk and round the clock security is there. We also allow expats to stay with us.
													
Continue reading
"
473,OYO 346 Hotel AAB Residency,"https://me.cleartrip.com//hotels/details/oyo-346-hotel-aab-residency-739960?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Manayata Tech Park,3 star,,"OYO 346 Hotel AAB ResidencyFacilities:OYO 346 Hotel AAB Residency in Bangalore is an ideal choice of stay for business and leisure travelers, offering fine services at budget rates. The hospitable and friendly staff of OYO ensures your stay is pleasant.Facilities:AC, Card Payment, Geyser and more are equipped in our property.Safety measures are taken and facilities like fire safety, first aid and round the clock security are provided for the safety of guests.To provide further assistance to our guests, we have a 24-hour helpdesk on our property.What's NearbyTo make the most of your visit, head out to famous tourist spots like Bangalore Palace, St. Mary'S Basilica and National Gallery Of Modern Art.Need cash? There is ICICI Bank, DCB Bank ATM and Canara Bank ATM nearby this property.
													
Continue reading
"
